Temp
15.1817
15.1546
15.1276
15.1007
15.0741
15.0475
15.0212
14.9949
14.9689
14.9429
14.9172
14.8916
14.8661
14.8408
14.8156
14.7906
14.7658
14.7411
14.7166
14.6922
14.6680
14.6440
14.6201
14.5964
14.5728
14.5494
14.5261
14.5030
14.4801
14.4574
14.4348
14.4123
14.3900
14.3679
14.3460
14.3242
14.3026
14.2811
14.2599
14.2387
14.2178
14.1970
14.1764
14.1559
14.1357
14.1155
14.0956
14.0758
14.0562
14.0368
14.0175
13.9984
13.9795
13.9608
13.9422
13.9238
13.9056
13.8875
13.8696
13.8519
13.8344
13.8170
13.7998
13.7828
13.7660
13.7493
13.7328
13.7165
13.7004
13.6844
13.6687
13.6531
13.6377
13.6224
13.6073
13.5925
13.5778
13.5632
13.5489
13.5347
13.5207
13.5069
13.4933
13.4799
13.4666
13.4535
13.4406
13.4279
13.4154
13.4030
13.3908
13.3788
13.3670
13.3554
13.3440
13.3327
13.3217
13.3108
13.3001
13.2895
13.2792
13.2691
13.2591
13.2493
13.2397
13.2303
13.2211
13.2121
13.2032
13.1946
13.1861
13.1778
13.1697
13.1618
13.1541
13.1466
13.1392
13.1320
13.1251
13.1183
13.1117
13.1053
13.0991
13.0930
13.0872
13.0815
13.0761
13.0708
13.0657
13.0608
13.0561
13.0516
13.0472
13.0431
13.0391
13.0354
13.0318
13.0284
13.0252
13.0222
13.0194
13.0168
13.0144
13.0121
13.0101
13.0082
13.0065
13.0051
13.0038
13.0027
13.0017
13.0010
13.0005
13.0002
13.0000
13.0000
13.0003
13.0007
13.0013
13.0021
13.0031
13.0043
13.0057
13.0072
13.0090
13.0109
13.0131
13.0154
13.0179
13.0206
13.0235
13.0266
13.0299
13.0333
13.0370
13.0408
13.0449
13.0491
13.0535
13.0581
13.0629
13.0679
13.0730
13.0784
13.0839
13.0897
13.0956
13.1017
13.1080
13.1145
13.1212
13.1280
13.1351
13.1423
13.1498
13.1574
13.1652
13.1732
13.1814
13.1897
13.1983
13.2070
13.2159
13.2251
13.2343
13.2438
13.2535
13.2634
13.2734
13.2836
13.2940
13.3046
13.3154
13.3264
13.3375
13.3489
13.3604
13.3721
13.3840
13.3960
13.4083
13.4207
13.4333
13.4461
13.4591
13.4722
13.4856
13.4991
13.5128
13.5267
13.5408
13.5550
13.5694
13.5840
13.5988
13.6138
13.6289
13.6442
13.6597
13.6754
13.6913
13.7073
13.7235
13.7399
13.7564
13.7732
13.7901
13.8072
13.8244
13.8419
13.8595
13.8773
13.8952
13.9134
13.9317
13.9501
13.9688
13.9876
14.0066
14.0258
14.0451
14.0646
14.0843
14.1041
14.1241
14.1443
14.1647
14.1852
14.2059
14.2267
14.2478
14.2690
14.2903
14.3118
14.3335
14.3554
14.3774
14.3996
14.4219
14.4444
14.4671
14.4899
14.5129
14.5361
14.5594
14.5829
14.6065
14.6303
14.6543
14.6784
14.7027
14.7271
14.7517
14.7764
14.8013
14.8264
14.8516
14.8770
14.9025
14.9282
14.9540
14.9800
15.0061
15.0324
15.0589
15.0855
15.1122
15.1391
15.1662
15.1934
15.2207
15.2482
15.2758
15.3036
15.3315
15.3596
15.3878
15.4162
15.4447
15.4734
15.5022
15.5311
15.5602
15.5894
15.6188
15.6483
15.6780
15.7078
15.7377
15.7677
15.7979
15.8283
15.8588
15.8894
15.9201
15.9510
15.9820
16.0132
16.0445
16.0759
16.1074
16.1391
16.1709
16.2028
16.2349
16.2671
16.2994
16.3319
16.3645
16.3972
16.4300
16.4630
16.4960
16.5293
16.5626
16.5960
16.6296
16.6633
16.6971
16.7310
16.7651
16.7993
16.8336
16.8680
16.9025
16.9371
16.9719
17.0068
17.0418
17.0769
17.1121
17.1474
17.1828
17.2184
17.2540
17.2898
17.3257
17.3617
17.3977
17.4339
17.4702
17.5066
17.5432
17.5798
17.6165
17.6533
17.6902
17.7273
17.7644
17.8016
17.8389
17.8764
17.9139
17.9515
17.9892
18.0270
18.0649
18.1029
18.1410
18.1792
18.2175
18.2558
18.2943
18.3328
18.3715
18.4102
18.4490
18.4879
18.5269
18.5659
18.6051
18.6443
18.6836
18.7230
18.7625
18.8021
18.8417
18.8814
18.9212
18.9611
19.0011
19.0411
19.0812
19.1214
