2018-04-02 13:12:00,32.3313,32.33
2018-04-02 13:13:00,32.3313,32.33
2018-04-02 13:13:00,32.3469,32.35
2018-04-02 13:13:00,32.3469,32.35
2018-04-02 13:14:00,32.3623,32.36
2018-04-02 13:14:00,32.3623,32.36
2018-04-02 13:15:00,32.3776,32.38
2018-04-02 13:15:00,32.3776,32.38
2018-04-02 13:15:00,32.3776,32.38
2018-04-02 13:16:00,32.3927,32.39
2018-04-02 13:16:00,32.3927,32.39
2018-04-02 13:17:00,32.4075,32.41
2018-04-02 13:17:00,32.4075,32.41
2018-04-02 13:18:00,32.4075,32.41
2018-04-02 13:18:00,32.4222,32.42
2018-04-02 13:18:00,32.4222,32.42
2018-04-02 13:19:00,32.4368,32.44
2018-04-02 13:19:00,32.4368,32.44
2018-04-02 13:20:00,32.4511,32.45
2018-04-02 13:20:00,32.4511,32.45
2018-04-02 13:20:00,32.4511,32.45
2018-04-02 13:21:00,32.4653,32.47
2018-04-02 13:21:00,32.4653,32.47
2018-04-02 13:22:00,32.4793,32.48
2018-04-02 13:22:00,32.4793,32.48
2018-04-02 13:23:00,32.4793,32.48
2018-04-02 13:23:00,32.4931,32.49
2018-04-02 13:23:00,32.4931,32.49
2018-04-02 13:24:00,32.5067,32.51
2018-04-02 13:24:00,32.5067,32.51
2018-04-02 13:25:00,32.5067,32.51
2018-04-02 13:25:00,32.5201,32.52
2018-04-02 13:25:00,32.5201,32.52
2018-04-02 13:26:00,32.5334,32.53
2018-04-02 13:26:00,32.5334,32.53
2018-04-02 13:27:00,32.5465,32.55
2018-04-02 13:27:00,32.5465,32.55
2018-04-02 13:27:00,32.5465,32.55
2018-04-02 13:48:00,32.7789,32.78
2018-04-02 13:49:00,32.7879,32.79
2018-04-02 13:49:00,32.7879,32.79
2018-04-02 13:50:00,32.7879,32.79
2018-04-02 13:50:00,32.7968,32.8
2018-04-02 13:50:00,32.7968,32.8
2018-04-02 13:51:00,32.8054,32.81
2018-04-02 13:51:00,32.8054,32.81
2018-04-02 13:52:00,32.8139,32.81
2018-04-02 13:52:00,32.8139,32.81
2018-04-02 13:52:00,32.8139,32.81
2018-04-02 13:53:00,32.8222,32.82
2018-04-02 13:53:00,32.8222,32.82
2018-04-02 13:54:00,32.8303,32.83
2018-04-02 13:54:00,32.8303,32.83
2018-04-02 13:55:00,32.8303,32.83
2018-04-02 13:55:00,32.8382,32.84
2018-04-02 13:55:00,32.8382,32.84
2018-04-02 13:56:00,32.8459,32.85
2018-04-02 13:56:00,32.8459,32.85
2018-04-02 13:57:00,32.8459,32.85
2018-04-02 13:57:00,32.8534,32.85
2018-04-02 13:57:00,32.8534,32.85
2018-04-02 13:58:00,32.8608,32.86
2018-04-02 13:58:00,32.8608,32.86
2018-04-02 13:59:00,32.868,32.87
2018-04-02 13:59:00,32.868,32.87
2018-04-02 13:59:00,32.868,32.87
2018-04-02 14:00:00,32.8749,32.87
2018-04-02 14:00:00,32.8749,32.87
2018-04-02 14:01:00,32.8817,32.88
2018-04-02 14:01:00,32.8817,32.88
2018-04-02 14:02:00,32.8817,32.88
2018-04-02 14:02:00,32.8883,32.89
2018-04-02 14:02:00,32.8883,32.89
2018-04-02 14:03:00,32.8947,32.89
2018-04-02 14:03:00,32.8947,32.89
2018-04-02 14:04:00,32.8947,32.89
2018-04-02 14:04:00,32.9009,32.9
2018-04-02 14:04:00,32.9009,32.9
2018-04-02 14:05:00,32.907,32.91
2018-04-02 14:05:00,32.907,32.91
2018-04-02 14:06:00,32.9128,32.91
2018-04-02 14:06:00,32.9128,32.91
2018-04-02 14:06:00,32.9128,32.91
2018-04-02 14:07:00,32.9185,32.92
2018-04-02 14:07:00,32.9185,32.92
2018-04-02 14:08:00,32.9239,32.92
2018-04-02 14:08:00,32.9239,32.92
2018-04-02 14:09:00,32.9239,32.92
2018-04-02 14:09:00,32.9292,32.93
2018-04-02 14:09:00,32.9292,32.93
2018-04-02 14:10:00,32.9343,32.93
2018-04-02 14:10:00,32.9343,32.93
2018-04-02 14:11:00,32.9392,32.94
2018-04-02 14:11:00,32.9392,32.94
2018-04-02 14:11:00,32.9392,32.94
2018-04-02 14:12:00,32.9439,32.94
2018-04-02 14:12:00,32.9439,32.94
2018-04-02 14:13:00,32.9484,32.95
2018-04-02 14:13:00,32.9484,32.95
2018-04-02 14:14:00,32.9484,32.95
2018-04-02 14:14:00,32.9528,32.95
2018-04-02 14:14:00,32.9528,32.95
2018-04-02 14:15:00,32.9569,32.96
2018-04-02 14:15:00,32.9569,32.96
2018-04-02 14:16:00,32.9569,32.96
2018-04-02 14:16:00,32.9609,32.96
2018-04-02 14:16:00,32.9609,32.96
2018-04-02 14:17:00,32.9646,32.96
2018-04-02 14:17:00,32.9646,32.96
2018-04-02 14:18:00,32.9682,32.97
2018-04-02 14:18:00,32.9682,32.97
2018-04-02 14:18:00,32.9682,32.97
2018-04-02 14:19:00,32.9716,32.97
2018-04-02 14:19:00,32.9716,32.97
2018-04-02 14:20:00,32.9748,32.97
2018-04-02 14:20:00,32.9748,32.97
2018-04-02 14:21:00,32.9748,32.97
2018-04-02 14:21:00,32.9778,32.98
2018-04-02 14:21:00,32.9778,32.98
2018-04-02 14:22:00,32.9806,32.98
2018-04-02 14:22:00,32.9806,32.98
2018-04-02 14:23:00,32.9832,32.98
2018-04-02 14:23:00,32.9832,32.98
2018-04-02 14:23:00,32.9832,32.98
2018-04-02 14:24:00,32.9856,32.99
2018-04-02 14:24:00,32.9856,32.99
2018-04-02 14:25:00,32.9879,32.99
2018-04-02 14:25:00,32.9879,32.99
2018-04-02 14:25:00,32.9879,32.99
2018-04-02 14:26:00,32.9899,32.99
2018-04-02 14:26:00,32.9899,32.99
2018-04-02 14:27:00,32.9918,32.99
2018-04-02 14:27:00,32.9918,32.99
2018-04-02 14:28:00,32.9918,32.99
2018-04-02 14:28:00,32.9935,32.99
2018-04-02 14:28:00,32.9935,32.99
2018-04-02 14:29:00,32.9949,32.99
2018-04-02 14:29:00,32.9949,32.99
2018-04-02 14:30:00,32.9962,33
2018-04-02 14:30:00,32.9962,33
2018-04-02 14:30:00,32.9962,33
2018-04-02 14:31:00,32.9973,33
2018-04-02 14:31:00,32.9973,33
2018-04-02 14:32:00,32.9983,33
2018-04-02 14:32:00,32.9983,33
2018-04-02 14:33:00,32.9983,33
2018-04-02 14:33:00,32.999,33
2018-04-02 14:33:00,32.999,33
2018-04-02 14:34:00,32.9995,33
2018-04-02 14:34:00,32.9995,33
2018-04-02 14:35:00,32.9995,33
2018-04-02 14:35:00,32.9998,33
2018-04-02 14:35:00,32.9998,33
2018-04-02 14:36:00,33,33
2018-04-02 14:36:00,33,33
2018-04-02 14:37:00,33,33
2018-04-02 14:37:00,33,33
2018-04-02 14:37:00,33,33
2018-04-02 14:38:00,32.9997,33
2018-04-02 14:38:00,32.9997,33
2018-04-02 14:39:00,32.9993,33
2018-04-02 14:39:00,32.9993,33
2018-04-02 14:40:00,32.9993,33
2018-04-02 14:40:00,32.9987,33
2018-04-02 14:40:00,32.9987,33
2018-04-02 14:41:00,32.9979,33
2018-04-02 14:41:00,32.9979,33
2018-04-02 14:42:00,32.9969,33
2018-04-02 14:42:00,32.9969,33
2018-04-02 14:42:00,32.9969,33
2018-04-02 14:43:00,32.9957,33
2018-04-02 14:43:00,32.9957,33
2018-04-02 14:44:00,32.9943,32.99
2018-04-02 14:44:00,32.9943,32.99
2018-04-02 14:45:00,32.9943,32.99
2018-04-02 14:45:00,32.9928,32.99
2018-04-02 14:45:00,32.9928,32.99
2018-04-02 14:46:00,32.991,32.99
2018-04-02 14:46:00,32.991,32.99
2018-04-02 14:47:00,32.991,32.99
2018-04-02 14:47:00,32.9891,32.99
2018-04-02 14:47:00,32.9891,32.99
2018-04-02 14:48:00,32.9869,32.99
2018-04-02 14:48:00,32.9869,32.99
2018-04-02 14:49:00,32.9846,32.98
2018-04-02 14:49:00,32.9846,32.98
2018-04-02 14:49:00,32.9846,32.98
2018-04-02 14:50:00,32.9821,32.98
2018-04-02 14:50:00,32.9821,32.98
2018-04-02 14:51:00,32.9794,32.98
2018-04-02 14:51:00,32.9794,32.98
2018-04-02 14:52:00,32.9794,32.98
2018-04-02 14:52:00,32.9765,32.98
2018-04-02 14:52:00,32.9765,32.98
2018-04-02 14:53:00,32.9734,32.97
2018-04-02 14:53:00,32.9734,32.97
2018-04-02 14:54:00,32.9734,32.97
2018-04-02 14:54:00,32.9701,32.97
2018-04-02 14:54:00,32.9701,32.97
2018-04-02 14:55:00,32.9667,32.97
2018-04-02 14:55:00,32.9667,32.97
2018-04-02 14:56:00,32.963,32.96
2018-04-02 14:56:00,32.963,32.96
2018-04-02 14:56:00,32.963,32.96
2018-04-02 14:57:00,32.9592,32.96
2018-04-02 14:57:00,32.9592,32.96
2018-04-02 14:58:00,32.9551,32.96
2018-04-02 14:58:00,32.9551,32.96
2018-04-02 14:59:00,32.9551,32.96
2018-04-02 14:59:00,32.9509,32.95
2018-04-02 14:59:00,32.9509,32.95
2018-04-02 15:00:00,32.9465,32.95
2018-04-02 15:00:00,32.9465,32.95
2018-04-02 15:01:00,32.9419,32.94
2018-04-02 15:01:00,32.9419,32.94
2018-04-02 15:01:00,32.9419,32.94
2018-04-02 15:02:00,32.9371,32.94
2018-04-02 15:02:00,32.9371,32.94
2018-04-02 15:03:00,32.9321,32.93
2018-04-02 15:03:00,32.9321,32.93
2018-04-02 15:04:00,32.9321,32.93
2018-04-02 15:04:00,32.927,32.93
2018-04-02 15:04:00,32.927,32.93
2018-04-02 15:05:00,32.9216,32.92
2018-04-02 15:05:00,32.9216,32.92
2018-04-02 15:06:00,32.9216,32.92
2018-04-02 15:06:00,32.9161,32.92
2018-04-02 15:06:00,32.9161,32.92
2018-04-02 15:07:00,32.9103,32.91
2018-04-02 15:07:00,32.9103,32.91
2018-04-02 15:08:00,32.9044,32.9
2018-04-02 15:08:00,32.9044,32.9
2018-04-02 15:08:00,32.9044,32.9
2018-04-02 15:09:00,32.8983,32.9
2018-04-02 15:09:00,32.8983,32.9
2018-04-02 15:10:00,32.892,32.89
2018-04-02 15:10:00,32.892,32.89
2018-04-02 15:11:00,32.892,32.89
2018-04-02 15:11:00,32.8855,32.89
2018-04-02 15:11:00,32.8855,32.89
2018-04-02 15:12:00,32.8788,32.88
2018-04-02 15:12:00,32.8788,32.88
2018-04-02 15:13:00,32.8788,32.88
2018-04-02 15:13:00,32.872,32.87
2018-04-02 15:13:00,32.872,32.87
2018-04-02 15:14:00,32.8649,32.86
2018-04-02 15:14:00,32.8649,32.86
2018-04-02 15:15:00,32.8577,32.86
2018-04-02 15:15:00,32.8577,32.86
